STATE_CODE_001,STRUCTURE_NUMBER_008,RECORD_TYPE_005A,ROUTE_PREFIX_005B,SERVICE_LEVEL_005C,ROUTE_NUMBER_005D,DIRECTION_005E,HIGHWAY_DISTRICT_002,COUNTY_CODE_003,PLACE_CODE_004,FEATURES_DESC_006A,CRITICAL_FACILITY_006B,FACILITY_CARRIED_007,LOCATION_009,MIN_VERT_CLR_010,KILOPOINT_011,BASE_HWY_NETWORK_012,LRS_INV_ROUTE_013A,SUBROUTE_NO_013B,LAT_016,LONG_017,DETOUR_KILOS_019,TOLL_020,MAINTENANCE_021,OWNER_022,FUNCTIONAL_CLASS_026,YEAR_BUILT_027,TRAFFIC_LANES_ON_028A,TRAFFIC_LANES_UND_028B,ADT_029,YEAR_ADT_030,DESIGN_LOAD_031,APPR_WIDTH_MT_032,MEDIAN_CODE_033,DEGREES_SKEW_034,STRUCTURE_FLARED_035,RAILINGS_036A,TRANSITIONS_036B,APPR_RAIL_036C,APPR_RAIL_END_036D,HISTORY_037,NAVIGATION_038,NAV_VERT_CLR_MT_039,NAV_HORR_CLR_MT_040,OPEN_CLOSED_POSTED_041,SERVICE_ON_042A,SERVICE_UND_042B,STRUCTURE_KIND_043A,STRUCTURE_TYPE_043B,APPR_KIND_044A,APPR_TYPE_044B,MAIN_UNIT_SPANS_045,APPR_SPANS_046,HORR_CLR_MT_047,MAX_SPAN_LEN_MT_048,STRUCTURE_LEN_MT_049,LEFT_CURB_MT_050A,RIGHT_CURB_MT_050B,ROADWAY_WIDTH_MT_051,DECK_WIDTH_MT_052,VERT_CLR_OVER_MT_053,VERT_CLR_UND_REF_054A,VERT_CLR_UND_054B,LAT_UND_REF_055A,LAT_UND_MT_055B,LEFT_LAT_UND_MT_056,DECK_COND_058,SUPERSTRUCTURE_COND_059,SUBSTRUCTURE_COND_060,CHANNEL_COND_061,CULVERT_COND_062,OPR_RATING_METH_063,OPERATING_RATING_064,INV_RATING_METH_065,INVENTORY_RATING_066,STRUCTURAL_EVAL_067,DECK_GEOMETRY_EVAL_068,UNDCLRENCE_EVAL_069,POSTING_EVAL_070,WATERWAY_EVAL_071,APPR_ROAD_EVAL_072,WORK_PROPOSED_075A,WORK_DONE_BY_075B,IMP_LEN_MT_076,DATE_OF_INSPECT_090,INSPECT_FREQ_MONTHS_091,FRACTURE_092A,UNDWATER_LOOK_SEE_092B,SPEC_INSPECT_092C,FRACTURE_LAST_DATE_093A,UNDWATER_LAST_DATE_093B,SPEC_LAST_DATE_093C,BRIDGE_IMP_COST_094,ROADWAY_IMP_COST_095,TOTAL_IMP_COST_096,YEAR_OF_IMP_097,OTHER_STATE_CODE_098A,OTHER_STATE_PCNT_098B,OTHR_STATE_STRUC_NO_099,STRAHNET_HIGHWAY_100,PARALLEL_STRUCTURE_101,TRAFFIC_DIRECTION_102,TEMP_STRUCTURE_103,HIGHWAY_SYSTEM_104,FEDERAL_LANDS_105,YEAR_RECONSTRUCTED_106,DECK_STRUCTURE_TYPE_107,SURFACE_TYPE_108A,MEMBRANE_TYPE_108B,DECK_PROTECTION_108C,PERCENT_ADT_TRUCK_109,NATIONAL_NETWORK_110,PIER_PROTECTION_111,BRIDGE_LEN_IND_112,SCOUR_CRITICAL_113,FUTURE_ADT_114,YEAR_OF_FUTURE_ADT_115,MIN_NAV_CLR_MT_116,FED_AGENCY,DATE_LAST_UPDATE,TYPE_LAST_UPDATE,DEDUCT_CODE,REMARKS,PROGRAM_CODE,PROJ_NO,PROJ_SUFFIX,NBI_TYPE_OF_IMP,DTL_TYPE_OF_IMP,SPECIAL_CODE,STEP_CODE,STATUS_WITH_10YR_RULE,SUFFICIENCY_ASTERC,SUFFICIENCY_RATING,STATUS_NO_10YR_RULE,CAT10,CAT23,CAT29
6,      08C0176  ,1,4,0,0,0,2,103,0,'UNNAMED DRAINAGE        ',,'SHASTA BLVD       ','0.2 MI SOUTH OF 7TH AVE  ',99.99,0,0,,0,40042915,122052790,5,3,2,2,9,1976,2,0,162,2008,0,5.5,0,45,0,0,0,0,0,5,0,0,0,A,1,5,3,3,0,0,1,0,5.7,6.1,8.2,0,0,5.7,5.9,99.99,N,0,N,0,0,8,6,6,6,N,0,54.1,0,32.4,6,3,N,5,5,7,35,1,8.2,416,24,Y24,N  ,N  ,416,,,49,9,82,2017,,,,0,N,2,,0,0,0,4,6,0,0,3,0,,Y,8,261,2034,,N,5/2/17,B,A ,,,,,,,,,2,,77,2,F,6,48.38
6,      08C0182  ,1,4,0,0,0,2,103,0,'N FORK MCCLURE CREEK    ',,'TRUCKEE AVE       ','0.7 MI N OF GYLE RD      ',99.99,0,0,,0,40003521,122120052,6,3,2,2,9,1988,2,0,300,2006,6,5.5,0,0,0,0,0,N,0,5,0,0,0,A,1,5,2,1,0,0,4,0,8.5,7.9,32.5,0,0,8.5,8.7,99.99,N,0,N,0,0,5,5,5,7,N,A,54.1,A,32.4,5,6,N,5,7,8,,,,218,48,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,0,0,0,6,0,,Y,5,471,2036,,N,6/1/18,B,K*,,1140,103025,2,9,9,,,0,,85.9,0,F,5,282.75
6,      08C0184  ,1,4,0,0,0,2,103,0,'LONG GULCH              ',,'KAUFFMAN AVE      ','0.8 MI E OF SH 99        ',99.99,0,0,,0,40073972,122062647,199,3,2,2,9,1984,2,0,348,2008,5,7.2,0,10,0,1,0,N,0,5,0,0,0,A,1,5,2,1,0,0,2,0,8.6,6.4,13.7,0,0,8.6,8.8,99.99,N,0,N,0,0,8,8,8,5,N,8,26.6,8,20.4,5,6,N,5,7,8,,,,416,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,6,0,0,2,0,,Y,5,1253,2034,,N,6/1/18,B,K*,,1170,103010,2,9,9,,,0,,75.6,0,G,8,120.56
6,      08C0185  ,1,4,0,0,0,2,103,0,'UNNAMED CHANNEL         ',,'KAUFFMAN AVE      ','1.0 MI E OF SH 99        ',99.99,0,0,,0,40073969,122061275,199,3,2,2,9,1984,2,0,348,2008,5,4.9,0,15,0,1,0,N,0,5,0,0,0,A,1,5,2,1,0,0,3,0,8.6,5.5,16.8,0,0,8.6,8.8,99.99,N,0,N,0,0,7,7,7,7,N,8,29.2,8,22.4,6,6,N,5,7,6,,,,414,48,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,6,0,0,2,0,,Y,5,793,2036,,N,6/1/18,B,K*,,1170,103010,2,9,9,,,0,,80,0,G,7,147.84
6,      08C0186  ,1,4,0,0,0,2,103,0,'UNNAMED SLOUGH          ',,'68TH AVE          ','1.2 MI E OF SH 99        ',99.99,0,0,,0,40064649,122053462,6,3,2,2,9,1934,2,0,450,2010,0,6.1,0,0,0,1,0,0,0,5,0,0,0,A,1,5,4,2,0,0,2,0,6,6.1,12.2,0,0,6,6.2,99.99,N,0,N,0,0,8,6,6,5,N,1,54.4,1,32.7,6,2,N,5,5,7,35,1,12.2,416,24,N  ,N  ,N  ,,,,75,15,126,2017,,,,0,N,2,,0,0,1996,6,6,0,0,1,0,,Y,5,850,2034,,N,5/2/17,B,A ,,L1C0,5908086,0,13,15,,,2,,77.8,2,F,6,75.64
6,      08C0187  ,1,4,0,0,0,2,103,0,'UNNAMED SLOUGH          ',,'68TH AVE          ','1.0 MI E OF SH 99        ',99.99,0,0,,0,40064659,122054827,6,3,2,2,9,1930,1,0,450,2010,0,4.9,0,0,0,1,0,0,0,5,0,0,0,A,1,5,4,2,0,0,2,0,5.4,4.6,9.1,0,0,5.4,5.5,99.99,N,0,N,0,0,8,6,7,5,N,1,62.9,1,37.6,6,2,N,5,6,7,,,,416,24,N  ,N  ,N  ,,,,,,,,,,,0,N,3,,0,0,0,6,6,0,0,1,0,,Y,U,522,2034,,N,5/2/17,B,A ,,L1C0,5908086,0,13,15,,,2,,92.6,2,F,6,50.05
6,      08C0188  ,1,4,0,0,0,2,103,0,'COLDFORK COTTONWOOD CRK ',,'VESTAL ROAD       ','2.1 MI N PETTY JOHN ROAD ',99.99,0,0,,0,40122901,122323979,40,3,2,2,9,1921,2,0,60,2007,0,3.7,0,0,0,0,0,0,0,5,0,0,0,A,1,5,2,4,0,0,2,0,5.5,9.1,13.7,0.1,0.1,5.5,6.2,99.99,N,0,N,0,0,5,4,2,5,N,0,25.9,0,15.6,2,4,N,5,6,3,31,1,13.7,317,24,Y24,N  ,N  ,317,,,181,36,305,2017,,,,0,N,2,,0,0,1980,1,0,0,0,2,0,,Y,2,80,2035,,N,6/1/18,B,A ,,L1C0,5908086,0,13,15,,,1,,33.5,1,P,2,84.94
6,      08C0189  ,1,4,0,0,0,2,103,0,'PINE CREEK              ',,'PINE CREEK RD     ','3.3 MI W/O REEDS CREEK RD',99.99,0,0,,0,40110510,122202629,199,3,2,2,9,1969,2,0,80,2007,3,6.7,0,0,0,1,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,5.9,18,18.3,0,0,5.9,6.1,99.99,N,0,N,0,0,7,5,4,6,N,1,24,1,14.6,4,4,N,5,6,4,31,1,18.3,317,24,Y24,N  ,N  ,317,,,255,51,428,2017,,,,0,N,2,,0,0,0,1,6,0,0,,0,,Y,8,127,2035,,N,5/2/17,B,A ,,,,,,,,,1,,37,1,P,4,111.63
6,      08C0190  ,1,4,0,0,0,2,103,0,'N FORK DIGGER CREEK     ',,'FORWARD MILLS ROAD','ON TEHAMA/SHASTA CNTY LN ',99.99,0,0,,0,40260830,121440546,32,3,2,2,9,1971,2,0,57,1989,5,5.2,0,0,0,0,0,0,0,5,0,0,0,A,1,5,2,1,0,0,2,0,6.1,9.1,18.9,0,0,6.1,6.3,99.99,N,0,N,0,0,7,7,7,7,N,1,83.6,1,50.2,7,5,N,5,7,4,,,,815,48,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,0,0,0,5,0,,Y,8,159,2034,,N,5/18/16,B,Z ,,,,,,,,,0,,93.9,0,G,7,119.07
6,      08C0191  ,1,4,0,0,0,2,103,0,'MILL CREEK              ',,'BOGGS CHAMPLIN RD ','0.4 MI N PASKENTA RD     ',99.99,0,0,,0,39563781,122241623,40,3,2,2,9,1941,1,0,50,2007,0,6.1,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,6,0,5.3,5.5,32.6,0,0,5.3,5.5,99.99,N,0,N,0,0,7,5,5,6,N,1,67.1,1,40.2,5,3,N,5,7,7,35,1,32.6,217,24,N  ,N  ,N  ,,,,179,35,300,2017,,,,0,N,3,,0,0,1998,6,6,0,0,4,0,,Y,U,85,2035,,N,5/2/17,B,A ,,L1C0,5908086,0,13,15,,,2,,74.4,2,F,5,179.3
6,      08C0192  ,1,4,0,0,0,2,103,0,'NORTH FORK MILL CREEK   ',,'BOGGS CHAMPLIN RD ','0.6 MI N PASKENTA RD     ',99.99,0,0,,0,39564375,122241541,40,3,2,2,9,1941,2,0,50,2007,0,5.9,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,6,5.5,6.4,0,0,6,6.1,99.99,N,0,N,0,0,7,5,7,6,N,1,41.1,1,24.6,5,4,N,5,6,4,,,,217,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,2000,6,6,0,0,4,0,,Y,8,80,2035,,N,5/2/17,B,Z ,,,,,,,,,0,,74.8,0,F,5,39.04
6,      08C0193  ,1,4,0,0,0,2,103,0,'UNNAMED STREAM          ',,'JELLYS FERRY RD   ','5.2 MI E OF I-5          ',99.99,0,0,,0,40174668,122131640,68,3,2,2,8,1964,2,0,1971,2008,0,10.4,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,1,0,0,2,0,12,4.9,10.7,0,0,12,12.2,99.99,N,0,N,0,0,7,7,7,6,N,0,40.5,0,24.3,6,6,N,5,6,8,,,,218,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,2,6,0,0,5,0,,Y,8,3081,2036,,N,6/1/18,B,Z ,,,,,,,,,0,,82.4,0,G,7,130.54
6,      08C0194  ,1,4,0,0,0,2,103,0,'UNNAMED STREAM          ',,'JELLYS FERRY RD   ','7.2 MI E OF I-5          ',99.99,0,0,,0,40184887,122113486,64,3,2,2,8,1964,2,0,1971,2008,0,8.5,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,1,0,0,2,0,10.7,4.9,10.4,0,0,10.7,10.9,99.99,N,0,N,0,0,7,7,7,6,N,0,40.5,0,24.3,6,6,N,5,7,8,,,,218,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,2,0,0,0,5,0,,Y,8,3081,2036,,N,6/1/18,B,Z ,,,,,,,,,0,,82.9,0,G,7,113.36
6,      08C0195  ,1,4,2,0,0,2,103,0,'UNNAMED STREAM          ',,'JELLYS FERRY RD   ','12.3 MI E OF I-5         ',99.99,0,0,,0,40221900,122093980,56,3,2,2,8,1974,2,0,1695,2010,0,9.1,0,0,0,0,0,0,0,5,0,0,0,A,1,5,2,1,0,0,3,0,9.8,7.3,21.9,0,0,9.8,10,99.99,N,0,N,0,0,7,7,8,7,N,0,54.1,0,32.4,7,5,N,5,7,8,,,,216,48,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,0,0,0,5,0,,Y,5,3061,2036,,N,5/2/17,B,Z ,,L1C0,5908086,0,13,15,,,0,,91.4,0,G,7,219
6,      08C0196  ,1,4,0,0,0,2,103,0,'CORNING CANAL           ',,'SACRAMENTO AVE    ','3/4 MI NE RAWSON RD      ',99.99,0,0,,0,40073816,122131922,199,3,2,2,9,1964,2,0,100,2010,0,6.1,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,1,0,0,2,0,7.8,7.6,16.2,0,0,7.8,7.8,99.99,N,0,N,0,0,7,7,4,7,N,0,37.9,0,22.7,4,6,N,5,8,8,35,1,16.2,1217,24,N  ,N  ,N  ,,,,126,25,212,2018,,,,0,N,2,,0,0,0,2,0,0,0,,0,,Y,8,53,2034,,N,6/1/18,B,A ,,,,,,,,,1,,53.5,1,P,4,126.36
6,      08C0197  ,1,4,0,0,0,2,103,0,'CORNING CANAL           ',,'HATFIELD RD       ','0.4 MI NE RAWSON RD      ',99.99,0,0,,0,40070308,122133303,199,3,2,2,9,1964,2,0,120,2010,0,6.1,0,30,0,0,0,0,0,5,0,0,0,A,1,5,1,1,0,0,2,0,7.7,9.1,18.6,0,0,7.7,7.9,99.99,N,0,N,0,0,7,7,7,7,N,0,35.3,0,21.4,6,5,N,5,8,8,,,,1217,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,2,0,0,0,5,0,,Y,8,300,2034,,N,6/1/18,B,Z ,,,,,,,,,0,,76.3,0,G,7,146.94
6,      08C0198  ,1,4,0,0,0,2,103,0,'COYOTE CREEK            ',,'RAWSON RD         ','0.6 MI N FLORES AVE      ',99.99,0,0,,0,40053468,122135842,13,3,2,2,7,1938,2,0,824,2013,0,7.6,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,2,0,9,4.3,9.1,0,0,9,9.1,99.99,N,0,N,0,0,7,5,5,5,N,1,38.9,1,23.3,5,5,N,5,7,8,,,,317,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,1971,1,6,0,0,9,0,,Y,3,588,2035,,N,5/2/17,B,Z ,,H120,5908068,0,14,15,,,0,,70.4,0,F,5,82.81
6,      08C0199  ,1,4,0,0,0,2,103,0,'WILLOW CREEK            ',,'RAWSON ROAD       ','0.05 MI N/O CHARD AVE    ',99.99,0,0,,0,40041427,122140082,13,3,2,2,7,1956,2,0,1218,2013,2,7.3,0,0,0,0,0,0,0,5,0,0,0,A,1,5,4,2,0,0,2,0,7.3,7.9,15.8,0,0,7.3,7.5,99.99,N,0,N,0,0,7,5,4,7,N,1,31.4,1,18.8,4,4,N,5,6,6,31,1,15.8,317,24,Y24,N  ,N  ,317,,,273,54,459,2017,,,,0,N,2,,0,0,0,1,6,0,0,8,0,,Y,U,801,2035,,N,5/2/17,B,A ,,L1C0,5908086,0,13,15,,,1,,37.1,1,P,4,118.5
6,      08C0200  ,1,4,0,0,0,2,103,0,'CORNING CANAL           ',,'CHARD AVE         ','0.2 MI E RAWSON RD       ',99.99,0,0,,0,40041110,122134311,13,3,2,2,9,1964,2,0,301,2013,0,7.3,0,30,0,0,0,0,0,5,0,0,0,A,1,5,1,1,0,0,2,0,7.7,8.8,18.6,0,0,7.7,7.9,99.99,N,0,N,0,0,7,7,7,7,N,0,36,0,21.7,6,5,N,5,8,6,,,,317,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,0,0,0,7,0,,Y,8,749,2035,,N,6/1/18,B,Z ,,,,,,,,,0,,78.4,0,G,7,146.94
6,      08C0201  ,1,4,0,0,0,2,103,0,'MCCLURE CREEK           ',,'RAWSON RD         ','0.6 MI N OF GYLE RD      ',99.99,0,0,,0,40003501,122133128,10,3,2,2,7,1964,2,0,216,2013,0,9.1,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,1,0,0,4,0,9,5.8,25.6,0,0,9,9.2,99.99,N,0,N,0,0,7,7,5,7,N,0,40.5,0,24.3,5,6,N,5,8,8,,,,317,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,6,0,0,10,0,,Y,U,267,2035,,N,6/1/18,B,Z ,,L1C0,5908086,0,13,15,,,0,,78.4,0,F,5,235.52
6,      08C0202  ,1,4,0,0,0,2,103,0,'TEHAMA-COLUSA CANAL     ',,'CAMPO RD          ','0.2 MI E OF SAN BENITO   ',99.99,0,0,,0,40045198,122095667,3,3,2,2,7,1968,2,0,200,2006,0,8.5,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,1,0,0,2,0,8.5,11.3,23.8,0.5,0.5,8.5,9.7,99.99,N,0,N,0,0,7,7,7,8,N,0,54.1,0,32.4,7,6,N,5,8,8,,,,216,48,N  ,Y60,N  ,,118,,,,,,,,,0,N,2,,0,0,0,1,6,0,0,1,0,,Y,8,314,2034,,N,6/1/18,B,Z ,,,,,,,,,0,,97,0,G,7,230.86
6,      08C0203  ,1,4,0,0,0,2,103,0,'TEHAMA-COLUSA CANAL     ',,'GERBER RD         ','0.5 MI E HIGHWAY 99W     ',99.99,0,0,,0,40025033,122093621,10,3,2,2,9,1968,2,0,600,2006,0,7.3,0,0,0,0,0,0,0,5,N,0,0,A,1,5,1,1,0,0,2,0,9.1,11.3,23.8,0.5,0.5,9.1,10.2,99.99,N,0,N,0,0,7,7,7,8,N,0,54.1,0,32.4,7,6,N,5,8,8,,,,216,48,N  ,Y60,N  ,,118,,,,,,,,,0,N,2,,0,0,0,1,6,0,0,7,0,,Y,8,943,2034,,N,6/1/18,B,Z ,,,,,,,,,0,,96.7,0,G,7,242.76
6,      08C0204  ,1,4,0,0,0,2,103,0,'CORNING CANAL           ',,'TEHAMA AVE        ','0.5 MI E RAWSON RD       ',99.99,0,0,,0,40014485,122125703,10,3,2,2,9,1968,2,0,500,2013,0,7.3,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,1,0,0,2,0,7.7,7,14.6,0,0,7.7,7.8,99.99,N,0,N,0,0,7,7,4,7,N,0,40.5,0,24.3,4,4,N,5,8,8,35,1,14.6,317,24,N  ,N  ,N  ,,,,113,22,191,2017,,,,0,N,2,,0,0,0,1,0,0,0,3,0,,Y,8,863,2038,,N,6/1/18,B,A ,,,,,,,,,1,,54,1,P,4,113.88
6,      08C0205  ,1,4,0,0,0,2,103,0,'TEHAMA-COLUSA CANAL     ',,'TEHAMA AVE        ','1.1 MI E OF HIGHWAY 99W  ',99.99,0,0,,0,40013357,122090438,5,3,2,2,7,1969,2,0,300,2006,0,8.5,0,0,0,0,0,0,0,5,N,0,0,A,1,5,1,1,0,0,2,0,8.5,11.3,23.8,0.5,0.5,8.5,9.6,99.99,N,0,N,0,0,7,7,7,8,N,0,54.1,0,32.4,7,6,N,5,8,8,,,,216,48,N  ,Y60,N  ,,118,,,,,,,,,0,N,2,,0,0,0,1,0,0,0,2,0,,Y,8,470,2034,,N,6/1/18,B,Z ,,,,,,,,,0,,96.9,0,G,7,228.48
6,      08C0206  ,1,4,0,0,0,2,103,0,'TEHAMA-COLUSA CANAL     ',,'HAMILTON AVE      ','2.2 MI E HIGHWAY 99 W    ',99.99,0,0,,0,40005926,122085509,5,3,2,2,7,1968,2,0,200,2006,0,7.3,0,0,0,0,0,0,0,5,N,0,0,A,1,5,1,1,0,0,2,0,8.5,12.2,25.9,0.5,0.5,8.5,9.6,99.99,N,0,N,0,0,7,7,7,8,N,0,54.1,0,32.4,7,6,N,5,8,8,,,,216,48,N  ,Y60,N  ,,118,,,,,,,,,0,N,2,,0,0,0,1,6,0,0,1,0,,Y,8,314,2034,,N,6/1/18,B,Z ,,,,,,,,,0,,97,0,G,7,248.64
6,      08C0207  ,1,4,0,0,0,2,103,0,'MCCLURE CREEK           ',,'WOODLAND AVE      ','0.1 MI S TEHAMA AVE      ',99.99,0,0,,0,40013008,122084535,5,3,2,2,7,1929,2,0,400,2006,0,7.3,0,0,0,1,0,0,0,5,N,0,0,A,1,5,3,2,0,0,1,0,6.6,11.3,11.9,0,0,6.6,6.8,99.99,N,0,N,0,0,5,7,7,6,N,1,29.8,1,17.8,5,4,N,5,6,7,,,,218,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,1973,1,0,0,0,2,0,,Y,8,633,2040,,N,6/1/18,B,Z ,,,,,,,,,0,,60.7,0,F,5,80.92
6,      08C0208  ,1,4,0,0,0,2,103,0,'CORNING CANAL           ',,'FINNELL AVE       ','0.5 MI E RAWSON RD       ',99.99,0,0,,0,39572545,122122429,5,3,2,2,9,1964,2,0,500,2010,0,6.7,0,0,0,0,0,N,0,5,0,0,0,A,1,5,1,1,0,0,2,0,7.7,8.8,18.6,0,0,7.7,7.8,99.99,N,0,N,0,0,7,7,4,7,N,0,36.3,0,21.7,4,4,N,5,8,8,35,1,18.6,1217,24,N  ,N  ,N  ,,,,145,29,243,2018,,,,0,N,2,,0,0,0,2,6,0,0,3,0,,Y,8,1062,2037,,N,6/1/18,B,A ,,,,,,,,,1,,51.4,1,P,4,145.08
6,      08C0209  ,1,4,0,0,0,2,103,0,'CORNING CANAL           ',,'GALLAGHER AVE     ','0.5 MI E RAWSON RD       ',99.99,0,0,,0,39563341,122122428,3,3,2,2,9,1964,2,0,200,2010,0,6.7,0,0,0,0,0,0,0,5,0,0,0,A,1,5,1,1,0,0,2,0,7.7,5.2,11.6,0,0,7.7,7.8,99.99,N,0,N,0,0,7,7,4,7,N,0,40.5,0,24.3,4,5,N,5,8,7,35,1,11.6,1217,24,N  ,N  ,N  ,,,,90,18,151,2018,,,,0,N,2,,0,0,0,2,0,0,0,5,0,,Y,8,292,2037,,N,6/1/18,B,A ,,,,,,,,,1,,60,1,P,4,90.48
6,      08C0210  ,1,4,0,0,0,2,103,0,'VALLE GULCH             ',,'RED BANK RD       ','0.5 MI E LOWERY RD       ',99.99,0,0,,0,40054462,122262161,32,3,2,2,7,1954,2,0,440,2007,2,6.7,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,2,0,6.1,6.1,12.2,0,0.2,6.1,6.7,99.99,N,0,N,0,0,7,5,4,6,N,1,33.7,1,20.1,4,3,N,5,7,5,31,1,12.2,317,24,Y24,N  ,N  ,317,,,188,37,316,2017,,,,0,N,2,,0,0,0,1,6,0,0,4,0,,Y,U,630,2035,,N,5/2/17,B,A ,,L1C0,5908086,0,13,15,,,1,,36.6,1,P,4,81.74
6,      08C0211  ,1,4,0,0,0,2,103,0,'MILL CREEK BRANCH       ',,'OSBORN RD         ','2.7 MI N PASKENTA RD     ',99.99,0,0,,0,39564216,122282674,199,3,2,2,7,1942,2,0,40,2007,0,7.3,0,35,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,1,0,6.2,8.5,9.1,0.2,0.2,6.2,6.8,99.99,N,0,N,0,0,5,5,4,5,N,8,25.9,8,20.1,4,5,N,5,7,3,31,1,9.1,217,24,N  ,N  ,N  ,,,,142,28,239,2017,,,,0,N,2,,0,0,0,1,0,0,0,1,0,,Y,U,53,2035,,N,5/2/17,B,A ,,L1C0,5908086,0,13,15,,,1,,47,1,P,4,61.88
6,      08C0212  ,1,4,0,0,0,2,103,0,'SINGER CREEK FORK       ',,'LASSEN ROAD       ','2.2 MI E OF SH 99        ',99.99,0,0,,0,39545045,121581387,21,3,2,2,9,1981,2,0,80,2010,0,4.3,0,0,0,0,0,0,0,5,0,0,0,A,1,5,4,3,0,0,2,0,5.8,5.2,11.6,0,0,5.8,5.9,99.99,N,0,N,0,0,7,5,7,6,N,1,30.1,1,18.1,5,4,N,5,7,8,,,,1116,24,Y24,N  ,N  ,1116,,,,,,,,,,0,N,2,,0,0,0,4,6,0,0,,0,,Y,U,102,2036,,N,5/2/17,B,Z ,,L1C0,5908086,0,13,15,,,0,,66.3,0,F,5,68.44
6,      08C0213  ,1,4,0,0,0,2,103,0,'S FORK PINE CREEK       ',,'MERIDIAN RD       ','1.1 MI S LASSEN RD       ',99.99,0,0,,0,39534101,121550826,24,3,2,2,9,1937,1,0,100,2010,0,6.1,0,0,0,0,0,0,0,5,0,0,0,A,1,5,3,2,0,0,4,0,5.5,11.6,36.9,0.2,0.2,5.5,5.9,99.99,N,0,N,0,0,7,5,5,6,N,1,28.2,1,16.8,5,4,N,5,7,6,,,,1116,24,N  ,N  ,N  ,,,,,,,,,,,0,N,3,,0,0,0,1,6,0,0,5,0,,Y,3,200,2035,,N,5/2/17,B,Z ,,H120,5908068,0,14,15,,,0,,63.8,0,F,5,217.71
6,      08C0214  ,1,4,0,0,0,2,103,0,'ZIMMERSHED CREEK        ',,'MERIDIAN RD       ','0.8 MI S LASSEN RD       ',99.99,0,0,,0,39535957,121550782,24,3,2,2,9,1930,1,0,100,2010,0,6.7,0,20,0,1,0,0,0,5,0,0,0,A,1,5,3,2,0,0,4,0,4.8,6.1,24.7,0,0,4.8,5,99.99,N,0,N,0,0,7,7,5,6,N,1,75.5,1,45,5,8,N,5,7,5,,,,1116,24,Y24,N  ,N  ,1116,,,,,,,,,,0,N,3,,0,0,1997,6,6,0,0,5,0,,Y,U,200,2035,,N,5/2/17,B,Z ,,L1C0,5908086,0,13,15,,,0,,72.1,0,F,5,123.5
6,      08C0215  ,1,4,0,0,0,2,103,0,'CAMPBELL CREEK OVERFLOW ',,'MERIDIAN RD       ','0.1 MI S LASSEN RD       ',99.99,0,0,,0,39544221,121550883,26,3,2,2,9,1938,2,0,100,2010,0,6.1,0,0,0,0,0,0,0,5,0,0,0,A,1,5,2,1,0,0,2,0,5.5,4.5,10.1,0,0,5.5,6.2,99.99,N,0,N,0,0,7,7,7,7,N,0,26.9,0,16.2,5,4,N,5,7,6,,,,1116,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,6,0,0,5,0,,Y,7,200,2033,,N,5/2/17,B,Z ,,H120,5908068,0,14,15,,,0,,72.6,0,G,7,62.62
6,      08C0216  ,1,4,0,0,0,2,103,0,'CAMPBELL CREEK          ',,'MERIDIAN RD       ','SOUTH OF LASSEN RD       ',99.99,0,0,,0,39544417,121550891,26,3,2,2,9,1938,2,0,100,2010,0,6.1,0,0,0,0,0,0,0,5,0,0,0,A,1,5,2,1,0,0,2,0,5.5,4.5,10.1,0,0,5.5,6.2,99.99,N,0,N,0,0,7,7,7,7,N,0,26.9,0,16.2,5,4,N,5,7,5,,,,1116,24,N  ,N  ,N  ,,,,,,,,,,,0,N,2,,0,0,0,1,6,0,0,5,0,,Y,5,200,2033,,N,5/2/17,B,Z ,,L1C0,5908086,0,13,15,,,0,,71.6,0,G,7,62.62
